id	num_of_genes	pos_rel_genes	neg_rel_genes
GCTCTTG_MIR335	66	109,85414,5463,481,84678,7326,2162,79753,56475,1176,91012,10206,94134,5351,56910,167826,11059,11143,10644,29801,2332,11244,23362,57620,5101,7328,266743,9378,80025,1399,3234,1974,6444,123879,55743,80018,8460,5537,146760,114815,54566,813,84656,9421,6854,7029,10269,1264,51105,23081,5921,51232,9857,171568,2592,7410,2107,3670,54665,9467,6667,6945,4133,152007,10057,6548	79647,379,94121,2188,152110,54328,3158,55959,460,363,55028,139596,10904,3211,170689,93107,54778,57530,55135,2200,145258,285489,23467,6434,5873,7372,94097,4289,7789,7044,11264,2242,4747,286204,399665,5540,3308,285343,10888,2264,6091,161424,152273,221895,266629,5931,81615,28955,79634,66000,8074,598,10797,9817,153020,57862,6809,492311,85865,219539,10477,2672,6913,121457,118430,80332
GTGGGTGK_UNKNOWN	232	2,26523,5228,23439,165545,3239,7798,11167,9500,64405,351,492,3351,493,51305,84152,5054,57111,2309,7291,51050,5308,8553,80326,5793,283248,56751,4146,22882,29933,123879,29119,8448,3872,3036,171017,3037,113452,120,1119,1181,2771,57147,23673,79679,55787,5521,54880,28964,8609,4297,4076,11278,7046,57575,56950,2041,4853,5317,57149,51367,10551,8048,84445,5468,162514,79148,573,4137,7869,57551,51062,6586,23136,8440,642,2913,91851,54910,23613,90134,131096,54536,23632,215,84959,340348,26298,5126,677,4610,1540,6367,132660,53335,8864,5187,5530,2524,2182,5921,1837,27022,827,9265,3479,1993,5602,11337,3708,11043,7477,55515,4035,2890,4761,808,9788,7067,5155,83541,2255,8995,78990,2623,7472,1657,8545,7422,162466,27303,8896,55236,57509,192683,9796,7275,10067,3751,3750,84675,170261,84667,129642,10409,10134,5744,8491,6594,10565,6710,7023,1814,10670,51227,4947,26051,3200,10109,1839,5778,1915,2554,9312,9362,8655,1758,22941,8604,3214,26146,4651,3211,1027,10768,6375,8646,773,57716,3489,7345,5396,55063,219409,2242,1213,130399,55911,56479,395,57060,6665,10642,3837,1958,6663,1960,347733,8396,5583,5581,1521,5813,5008,55650,53354,1128,65220,4900,161882,50488,1500,2908,1634,7168,2827,22893,7066,356,6558,617,6678,56257,23411,56853,1209,51096,5368,6668,6671,55917,54778	131,51652,760,348,54927,2822,9313,79623,353376,55907,90019,2066,4953,59277,6403,56981,284459,64577,113026,6812,101,10324,55315,29909,7432,25904,3312,131377,29990,9510,10054,284273,10939,1618,968,4327,9512,9315,6450,23034,2824,8500,3635,55811,219749,79158,8667,54814,4691,23072,9819,9129,10950,53616,85453,10930,1488,3586,9923,23456,10468,6305,56971,10123,51246,79735,54933,64761,114836,7922,55605,9632,115201,51154,284076,1811,51454,5298,27010,1444,80274,83940,8419,285955,144100,3799,51374,64854,112476,400,5732,10112,55233,23126,3868,3490,57134,9567,5784,2250,8739,56906,28984,10048,23731,27097,57795,7114,7813,85414,7037,6223,50807,79135,9489,85446,3775,100287932,57449,220,3972,115557,403314,392,123096,5273,57030,240,83990,10988,3770,134510,115330,27243,11128,2863,9865,84666,140735,9311,9245,3087,30848,51678,3760,1545,7782,10586,6616,79890,4216,60496,84465,55879,6782,2074,3916,9040,91801,84259,27258,64419,64121,7678,965,140688,149628,731,1869,55066,7802,26469,7419,54971,3832,9039,8357,3033,4624,2870,26039,22828,28955,5326,3301,2986,2103,55145,6016,6656,7443,721,5499,6746,222662,29766,29916,55705,144699,4311,3553,400629,51550,8671,25802,586,9361,81855,3434,21,84296,83732,23301,7804,26034,5681,8777,284427,114757,503542,8675,25804,134,3215,145741,152007,1004,3547,6159,27430,8854,54832
CAGGGTC_MIR504	73	9592,221656,60468,3151,3603,10217,23439,6385,57472,2239,29954,5097,5576,2625,79751,79071,373863,8473,53944,10458,57216,4204,5814,29965,10044,2913,23276,402381,3363,4335,6444,6272,6781,3038,11217,10771,9099,818,8239,64375,23531,1271,4784,64121,405,158038,3976,5127,283651,9859,51114,57507,84181,7525,1641,11141,10147,1107,79892,2035,51621,57575,148398,27253,9513,8324,55004,4899,3021,8646,55512,94241,9677	84530,2668,5754,581,57704,1181,5562,472,631,54207,2901,51582,116085,4595,23254,582,5903,3065,83698,23483,122060,389434,6542,8742,26100,132625,1128,8242,162681,58496,7702,168667,10874,116987,10284,6890,2299,79871,10370,92359,56163,60484,115701,9878,324,1979,10424,81555,11093,3897,9994,2060,3451,3568,55690,2197,7940,23065,9496,55917,5834,23070,8419,1355,5954,84148,55644,3060,201633,25953,8938,5217,54763
GATA1_01	195	64976,8572,6622,7290,10492,6095,116443,3236,3191,6431,491,2904,79727,51735,2895,10735,64101,8929,8565,5916,27346,10916,5629,10890,120,9953,10904,5168,26092,2047,4904,3975,3206,26468,55534,5521,56956,8405,121536,79955,9371,2547,7417,996,4916,5179,11198,51182,6014,10365,655,473,55084,26057,284,25802,139818,387882,7090,10369,2782,83729,4665,57171,1647,9575,1203,7018,115827,2275,25915,51684,84978,1665,51322,22934,10989,1740,1993,51582,7716,57649,7531,6197,4035,11156,54796,4808,10766,6547,55885,4849,10181,6198,7545,7101,7547,5863,288,51504,11143,6508,55809,3087,7750,4045,90780,7474,10154,6657,1191,6494,5754,6722,1827,4947,9462,7322,81629,23090,85458,2556,9312,6839,27316,6721,10733,6299,3215,84107,1859,8904,5251,253980,1211,7094,11247,8509,25824,10664,5077,9949,84549,54949,3837,29990,208,23518,79258,6666,5100,221079,3623,7328,25920,84458,23095,10098,3840,139411,22924,5520,3060,54556,9244,4802,157807,83439,112755,4215,5019,81855,5451,5456,55079,5453,283375,122060,55152,23534,22893,7148,65982,10488,9441,23154,4436,51773,1808,9388,124783,121340,9637,4774,5955	919,3308,55278,10194,118788,10479,3033,11200,285489,2215,51805,11007,200765,9221,7226,65056,3059,8643,9370,27095,5438,3703,3400,8563,329,10861,9372,79897,779,5217,3141,266553,11113,5499,684,9140,340371,41,2625,1241,8705,200185,1460,7529,3030,11335,23258,11095,1364,79906,142685,10630,8128,6711,5095,64968,2006,8731,57094,114625,388325,22863,4355,1047,57786,5995,727,9991,2841,5962,6307,26525,51006,7479,3753,9448,51435,4356,4795,3112,50628,9104,51652,220164,546,6453,8703,6737,51720,7390,3778,5435,1305,9019,114088,9024,654,57619,50486,55805,6627,5919,11171,84890,57628,10911,638,6352,9732,55971,10249,51585,51573,9733,4117,10217,617,23161,708,10557,54977,2959,83596,79087,11018,56154,23551,6913,4864,4931,5994,81034,10550,7976,26047,4878,920,56995,57105,8942,51491,1548,8906,3211,23158,3107,1874,255488,58504,6892,376497,91862,9099,5991,23312,56903,4194,8812,9162,8761,923,2793,23002,79065,7536,91107,9820,58485,8788,196264,290,51451,5623,84066,50832,6953,5178,64801,81608,157638,10694,941,9322,9087,6317,3091,8243,5440,353116,2113,129831,57565,10014,112398,84289
E47_02	207	4208,84679,3151,5218,5339,4856,22903,23564,23576,7480,8614,2628,51390,84858,5108,5549,4245,5238,163486,8447,9240,2065,598,9699,7167,2051,4066,148022,1756,23399,6928,283989,5521,23471,55252,28964,23328,10658,27253,5276,6474,1056,23224,22901,9912,54843,1140,95681,2299,56142,57338,2670,56147,2701,417,124857,403314,4609,23199,80155,5414,1954,4325,57715,8038,10124,2530,80270,55273,22807,266553,340348,25915,1606,84978,22902,9823,4302,6616,11176,54760,607,60484,54674,1993,11154,373,4209,55515,6300,2890,54796,54715,57633,64854,1852,7067,9627,4005,2768,3416,2256,2258,8741,266743,7273,793,57626,1760,55904,219699,93649,8484,5142,1901,220202,9607,286451,1826,5450,169044,55502,55809,6788,9253,124997,22865,7020,8988,140458,84299,1814,3739,57453,50484,4212,23617,3204,9886,90427,121512,50855,2564,3899,5420,11180,3169,660,8463,9363,59269,8904,2735,1360,9734,51599,55691,4724,58473,91608,5709,57591,257,8715,23518,53942,27255,6666,10865,286077,23569,23657,5813,5588,285613,1128,80004,90293,221037,4804,139411,50805,54583,23587,7169,28951,1005,4862,653145,4885,744,5454,84181,6331,30844,55152,959,83872,2078,23154,9441,80267,3816,56853,3781,3659,29895	116931,2222,9409,9604,79101,6175,2873,10512,53349,285489,8382,51517,2199,79641,3037,114815,7093,8510,157567,147744,56923,4852,26033,4062,10801,9134,221527,2690,3949,131405,347240,116328,5646,2308,25778,8153,5724,80380,3148,7784,145226,3418,51655,400258,4776,79705,4117,10614,51477,9448,23460,139212,112609,2695,9679,171558,3727,22871,202559,6716,340596,4084,25953,326340,27006,8001,4684,50624,84969,7280,2892,7903,2803,8859,55867,140890,6204,6251,5806,7347,5506,23139,2980,54551,3078,219790,2778,10052,79735,3373,5814,1038,94104,10111,81614,7915,6275,10391,84447,25827,5178,699,254773,1306,130120,25803,169026,1653,9377,257019,6014,55288,3315,50619,4045,353,51676,5546,2060,55909,54453,29118,93343,221895,23382,124925,122830,6647,6513,2130,9955,127540,9293,91937,8509,54896,22944,10721,6604,9162,7454,3741,57862,2542,4160,258,7132,1479,324,7156,51430,54328,57731,4595,27071,54995,1628,90990,154075,219855,6746,55164,27303,123041,155,84681,6907,51,51360,283,65220,7570,84101,60481,56906,1747,7095,7392,2128,182,1768,51009,79866,25758,431707,375612,4706,55614,64895,375,362,27335,26205,27130,79674,22856,116028,6810,55223,22874,4909,55619,64599,23187,1184,9988,3725
GATA1_03	206	4208,3190,23421,51214,10479,4052,140,140739,6622,361,50618,25978,1834,2904,11060,84504,84239,10735,5308,7291,8929,1947,5292,8927,6426,3280,56978,9552,3725,9508,120,8701,55103,2065,22999,4904,4066,133584,1756,26468,55534,54954,3849,11141,140890,5326,6935,80896,2019,28999,6425,3516,140807,79698,54843,8828,151126,9687,165904,2001,4607,2122,56704,285,51201,54840,4325,2911,54675,9046,219539,115019,10681,2784,7389,9095,59271,7036,26298,5118,10850,2637,2115,8766,7479,10127,23767,79717,9202,5407,5408,6910,3481,1996,8322,823,5105,64388,4893,83593,27334,54796,154796,805,10140,27302,23214,55885,8945,7545,2623,5069,2627,2626,6521,83741,9294,8909,10660,3750,222663,54584,90226,6495,8467,80204,10238,92949,6660,121227,26585,9462,4212,9839,146057,84988,27254,151887,3204,51132,57447,117178,1173,83605,4778,285513,889,4641,3169,669,55799,50943,5045,27086,57804,147409,9016,4201,3216,59269,2735,3026,11174,7403,2550,10664,55843,54738,255488,1742,6665,84063,1959,5015,6813,5101,4154,23092,3227,23414,5763,759,163486,7337,9784,54583,958,3090,29072,25780,745,25833,2026,1264,2056,23038,2078,7148,23154,4771,6005,8511,8510,3781,80320,23509	6169,10048,5793,10482,160065,79885,9068,11340,9619,5814,656,84249,79683,23071,63826,4478,996,5968,321,57658,2104,896,3206,6456,23017,9488,2790,55810,124995,84231,9318,84897,59307,26268,5604,140738,10500,163589,285381,713,27005,779,10047,5588,7136,174,3976,55698,51693,663,64320,6588,54790,920,118,8767,29943,5883,200734,9306,2565,10572,7572,835,10312,5994,404217,55800,6506,8671,9467,150280,79036,3814,8846,91624,54962,57119,55068,27152,91,144348,5361,10813,169044,1131,253980,10621,5830,1969,140679,93273,6843,59285,170689,3050,7780,56936,55125,10221,9223,1740,624,115123,23460,84079,118788,51292,9823,4689,5705,55749,79886,58508,340419,83992,5699,2801,4747,10690,7391,2866,1809,1326,1455,51105,7325,4049,23641,10112,23678,1628,6492,9735,5592,79001,6647,55210,121274,6534,1183,6002,11341,3594,6388,55539,286046,3565,9513,23405,5157,10842,7018,387882,55135,23395,242,89870,55835,4927,57794,112574,1961,205564,26127,10175,9231,266722,79772,3196,1909,662,51119,5427,7225,587,2524,10389,2138,5267,55504,220082,2030,6576,222962,164045,2669,326,4916,78990,6991,25987,10272,375704,51701,54963,51761,4493,85318,283446,8801,57094,55080,1837,225,1549
GATA1_02	200	84962,5648,140739,6622,112,6095,93273,3191,359,8453,1408,2313,4342,2895,5319,53917,54498,5161,2980,5308,8929,54875,8614,2018,3977,4624,29119,10472,3725,5156,274,28985,2734,55103,55200,5207,229,783,598,4661,10435,3176,4066,26253,1756,26468,55534,10602,84688,652,151556,4909,9173,2104,2019,3777,57556,140807,2870,79698,654,23037,8828,29970,1997,151126,1176,3766,3769,284,56704,283652,347902,9213,115019,1973,30011,11000,115827,1390,7036,64375,22807,10850,51684,25788,2823,2326,604,320,3195,5407,3720,6910,1431,9496,1993,1996,54796,50937,4808,3181,90550,2494,63974,2516,831,6547,23214,3596,2258,7273,1600,167826,6521,6304,23314,10019,222663,55907,3087,9448,11030,10188,6495,80204,79135,775,27254,51132,57690,6498,23554,84084,9140,8703,5992,2038,6839,55799,5045,3218,3216,778,9734,84251,83998,85439,7001,10664,862,81848,58473,55628,5458,1831,29990,1959,27255,6664,5009,10630,4154,3623,7328,1894,7320,27436,9075,55818,161882,163486,9032,79710,51147,51384,10265,222537,50488,146433,3090,29072,51366,745,6853,64116,1106,269,2078,7148,23154,867,3670,56853,7482,27166,3050,5132,4781,3488	348980,1146,55257,81788,8462,57175,220988,3219,10791,3750,2109,261734,29986,375704,5348,6004,23616,51230,9935,1815,84890,114899,1768,6892,5688,164592,1621,85021,145226,9456,5947,29982,154796,338,6271,89958,6866,9152,9931,54386,1652,29765,10365,55331,23344,10806,7692,9376,9572,25956,84148,109,1116,58480,89777,1634,5901,6604,10048,9318,6597,6643,3239,55738,4773,10350,59286,54845,144715,719,2653,50943,80895,25909,79191,152559,340156,64063,1622,181,55113,9211,9882,9172,10242,90139,1814,80198,896,10420,85445,27019,53358,400629,5082,64218,9537,10631,1850,1385,9026,7157,3910,55893,138311,84707,1375,1497,5837,60412,4842,29985,255488,3753,10906,54329,7570,5311,8942,1209,322,2623,23601,221150,55802,54822,395,53343,55686,4914,84687,8878,6948,64184,84649,5073,84700,169792,285601,79745,2057,7916,29994,10640,399,22918,3270,158326,9833,54788,121665,9862,64772,55740,3851,83444,3490,6619,57786,51704,23543,3956,9147,1738,6484,6712,6016,64236,2664,7319,27095,3613,118424,7016,57111,3214,5359,8894,84691,122553,59341,57142,161497,2042,145482,794,283518,6885,7374,22894,54567,56052,9168,56477,64844,6137,65062,3035,9973,81562
GATA1_05	235	3238,6096,93273,1776,55363,627,9499,25942,2313,2904,84504,9874,5915,2980,5609,7291,5308,51050,7301,54875,6239,5793,5801,6426,51747,29119,3280,4487,3725,3866,60436,6781,3674,5064,6323,3209,3207,3792,784,23118,54972,116,5325,8820,221409,26468,3849,688,2101,11278,2103,23429,4088,2019,7024,5996,23224,6422,9135,7227,146862,655,5446,23037,55084,51266,3772,55324,10407,80315,4607,8867,123228,2122,51317,26137,2829,7026,285,23113,254065,6733,340547,55177,51162,25852,3384,5553,7090,54675,6310,9046,10507,27133,121278,51341,6374,51043,65986,22807,6372,4756,2115,56901,10127,3565,80168,5407,65056,3569,5408,9265,9496,29951,1996,2705,27334,2932,55031,154796,2494,805,831,27302,4005,27127,5154,8543,5140,8573,56062,7545,23543,7042,2623,114789,2627,5069,148398,3221,2626,23369,54584,115701,5682,5687,7447,23436,54546,6660,10670,3790,3200,84988,151887,3204,83604,255043,2555,4778,4641,3169,10620,50674,55799,2039,93986,200845,8604,3217,4734,22853,3216,8904,22955,59338,27327,1366,10743,3094,10664,54738,23462,5457,1831,51447,55684,1959,27145,80177,5015,89866,5101,6813,1894,10979,3226,55650,1131,768,23414,161882,222537,7337,4693,157807,958,7252,1000,2908,7168,3090,29072,8631,55160,8288,2026,8503,79742,2056,1286,4094,1285,2078,1051,4798,10761,6005,5412,23213,3050,312,3399,6570,6563	114897,63940,6281,6181,2172,915,23471,79016,10009,51496,468,10110,2998,3251,10277,85004,5077,4488,1948,55658,9211,53347,284403,144699,5877,3567,51442,3766,339855,57634,8106,85366,84941,5052,1521,9389,9246,165,84548,23520,7571,54551,29909,5265,7791,11163,1857,30844,123096,6558,65018,4889,229,114799,84689,210,55343,6925,51669,56936,23509,84441,717,5026,64848,6405,574028,4983,80204,55003,125,54902,26287,6130,11057,144165,56884,399474,93408,1981,148252,11137,8291,50855,6464,3959,7702,10257,170685,6263,2147,11313,55867,6193,11063,6121,5330,11179,171558,9911,79004,162515,4625,84501,6616,2165,59286,126,223082,3163,84220,4054,2893,83460,64598,140,54880,79143,30819,4900,1995,51227,26232,65220,23197,54751,10284,9961,1059,112939,9191,2037,1371,140767,9754,143384,10216,7078,196528,4257,84830,125058,10625,9111,5794,160897,2782,55959,57165,22984,9016,83464,1198,85414,10535,200734,3889,204962,5230,2219,29777,402,85318,23246,54476,155465,29890,80267,131578,253827,6401,50485,56983,4792,51652,5267,4925,51530,79890,8899,5645,8570,10818,8905,124,56955,4528,5518,5094,10150,29117,5721,9610,64506,23557,51179,9820,366,10393,585,5031,1826,5279,9943,754,9957,65217,55872,56906,2677,1874,4256,9969,199786,5187,3642,6391,9576,675,116835,9545,4112,10569,10057,22944,59340,1774,10672,10513,23154,5294,80709,51068,123016,8800
GATA1_04	210	140739,6095,7355,359,1834,9499,2313,2904,79727,2895,53917,2980,5915,6098,10735,5308,51050,7291,56899,140688,5801,8927,3174,10916,6426,51747,3280,947,3725,3363,5156,55103,5523,3209,55200,4485,784,79145,23118,6943,221409,4066,133584,3617,1756,3206,55534,10602,5324,11278,2103,2019,5832,3797,64241,6425,23345,64240,7227,10661,5446,654,1184,23037,55084,8828,10407,151126,165904,4607,2122,51317,2880,124857,26137,3386,23199,258,2913,115111,157378,10912,115019,10507,1437,115827,7036,23562,10850,91445,2326,2637,5562,56901,9110,26154,80168,5407,5408,3567,6910,3479,8322,823,1270,54796,4808,63974,2494,805,831,6547,10930,4005,7134,3231,7545,2623,287,5069,148398,11251,6521,9294,7866,83741,7475,222663,5569,6867,8491,84631,11030,6495,80204,719,92949,1814,23436,1822,10109,22797,151887,23221,122769,57447,4778,4641,2038,50674,93986,3217,3219,11080,7001,10664,862,54738,5458,80789,84063,1831,51447,1959,1583,55284,10150,3623,7328,3226,2070,3228,204851,254428,10814,1896,7337,800,5644,7252,146433,2908,3090,216,63891,1308,6853,745,5646,2026,124540,55504,1264,8503,83543,2056,11346,269,1051,7148,4798,55068,3670,5368,8511,8510,27166,3050,3399,6563	2165,9262,6478,55004,3360,4035,1999,171177,222545,387521,1499,55907,7857,85300,55654,1951,1810,28981,204,51099,81285,5741,143425,84662,10381,9025,79867,340596,51585,219931,1152,80206,9325,5525,4928,3026,54940,2275,6654,374403,1187,6189,5742,10553,83541,54210,3040,55303,126668,91653,51734,770,9228,5372,9370,23484,3632,8504,55530,4085,6954,10869,57231,3204,8431,279,2898,5239,10020,65009,23387,9901,9457,10471,2328,8898,5052,64208,6121,9407,27065,81031,3553,11275,29780,1265,4829,51535,5557,3337,55331,5027,26038,79258,84707,2797,23331,51106,219927,11240,64328,6197,270,84284,26036,51557,4625,6948,8535,8395,51074,50640,1144,58,200765,80005,6892,134147,79838,55650,323,30849,1749,22944,4850,5481,9528,1830,9823,201931,1460,138639,90655,4678,10732,93099,3839,114785,7378,9265,8626,4824,23219,56928,89845,6181,4515,55716,115548,2570,259266,59344,11277,1805,57403,7482,29946,56674,205564,23762,57111,479,10777,51667,140803,25926,63908,222171,2521,8625,4150,51129,57552,5125,50943,10063,54556,57524,116535,1832,155465,6132,1163,27085,125113,2593,56950,222537,378,2583,197258,56105,63826,8554,84282,10913,83401,5146,84879,116039,7122,51702,8650,2295,267004,7753,7067,5119,3920,51086
TGACATY_UNKNOWN	528	4208,84962,90627,4052,5526,55800,154807,5527,27033,3184,6549,10492,6096,29116,154810,10973,3236,10370,185,2923,9499,84152,56884,6450,8153,2785,11011,8929,115362,56899,122258,56751,3977,6502,22882,5506,2669,6767,201294,9576,6876,10472,3725,3290,51107,54790,2065,11221,382,11082,79145,23002,116984,23580,3112,10602,7007,4909,7046,171023,25925,3775,8522,51460,1855,9420,23224,55062,5913,4133,9628,9053,3021,656,55084,57616,2253,54329,23484,7881,124590,257106,6688,26580,1176,50624,4675,116983,57326,55971,55503,10228,50650,3373,9645,9459,6520,1080,8458,9844,54675,6760,8440,23613,4033,407977,59271,1390,727,2872,2275,9445,5126,6367,5137,1293,3359,22821,23291,23767,60484,1404,4010,5166,29951,3479,7716,1996,55761,25797,1845,4035,2932,57659,6401,1008,54802,1112,10523,55885,10767,128239,6236,3596,8742,56965,7545,7042,5577,60481,6517,26520,26207,8633,378925,64215,1956,11163,5970,81551,5144,50616,10579,8030,2569,9290,9722,10238,9516,93034,8689,25912,4211,143686,2847,2845,3881,4212,79848,146057,5427,92736,7029,10021,23452,55821,121512,83547,51762,11194,2202,130013,5024,64641,84107,22853,8913,147,59269,57586,114907,6334,11080,776,11189,64579,8509,23405,54587,5191,63898,55691,1674,5000,81603,114088,6332,4783,91768,1740,30010,10110,79098,4154,7408,5813,4308,3226,3228,79899,3482,2081,51496,8821,3631,29934,5977,8110,79191,149111,57231,9784,5494,7252,2908,282974,114900,55079,5048,4776,81792,1641,10938,4772,959,4099,54838,23038,1051,9626,23154,51557,1288,1287,1209,10290,1824,54764,6907,399664,55512,27161,6860,2660,93273,5861,51361,4841,80829,8301,5352,3931,51735,79685,5915,25890,84691,23011,23303,54539,5910,1592,23180,117155,10881,115209,5156,4335,55909,639,8848,4190,5168,9590,140456,64651,4661,9358,23440,220988,7456,1756,6303,8022,3206,4821,10439,29760,5324,23328,63929,1951,23660,51778,4162,2290,1184,23037,8828,79718,29970,162333,10432,4647,123041,23317,85406,7026,139818,84987,30850,8924,1178,5930,6310,7809,219539,84830,4880,56180,9020,3987,5441,64375,402415,6372,5430,1540,9404,132660,53335,30012,4300,348235,10286,3720,10446,57448,55204,49861,2893,5602,6774,7082,27314,4223,5837,9120,2534,54715,112487,4808,63974,58476,805,801,85479,9965,9627,5154,2255,2257,78997,51562,80271,152137,9377,7273,57159,3223,7473,93649,152006,285025,10215,6521,10178,8241,83741,220202,58508,8567,53353,8074,5501,10529,51196,7073,3321,9495,84189,26050,51666,10566,8852,5348,2263,25897,253827,2261,145389,114788,204962,117289,55771,26994,145581,864,9604,9140,25831,3702,5992,4026,1758,93986,3213,10231,11151,3218,8904,6712,5770,6764,4638,3026,10174,1212,51072,3489,58487,9139,862,1406,94134,130399,56924,2353,6588,9748,10562,5093,27239,84063,2565,79689,285955,83478,1613,2138,204851,6305,1073,80004,23412,51086,1075,23198,84541,3845,23017,51108,6482,27242,1266,9806,1501,1500,943,7170,6118,64067,9421,27019,5741,7051,5456,55504,8621,1264,5295,3642,5788,5789,2078,55122,4131,8626,4922,6698,9152,55884,3781,23213,6571,162681,26133,55852	9175,4016,2925,774,55082,3276,6604,5757,5267,83541,1998,1908,10548,5322,759,762,83416,1983,10371,9525,6917,121340,22976,54205,55110,56912,1797,57117,54829,5449,23034,9313,3783,11328,6627,5346,4552,79148,50628,5251,1411,57165,114883,6404,286133,171389,8664,2917,3851,2886,51060,11128,7174,64108,22874,3738,404217,1435,55016,51547,54625,149708,25801,30845,22880,85458,6632,10092,9394,9148,5252,6003,4651,1997,10345,9521,10106,123228,3790,100287932,3568,1340,10465,2548,1371,10897,53347,5241,142678,1653,10815,5452,661,51440,3120,3381,292,84172,3151,3792,10300,55299,3728,6319,867,51611,1837,282809,2158,23152,56957,126792,1314,10057,310,3375,10654,5702,3361,63933,58531,23401,56261,90459,1843,55696,57690,3882,2885,51645,145226,27122,8482,9363,528,55157,2820,57157,1960,10699,1893,81034,8862,9543,9771,9902,3240,29923,26271,116985,5075,6708,266629,947,8448,220,29986,1846,653145,124540,8771,10735,54516,7351,6672,144348,64837,10180,4193,23594,79745,6891,10885,5965,27328,6565,57531,66036,10146,10237,649,51764,687,64184,6556,4831,1630,26353,29994,221472,10808,9941,26012,3936,19,54921,89845,51451,128602,54677,7025,1418,133396,7266,50615,80055,1432,159296,400569,9135,5884,22863,2747,64756,118430,79727,4151,51035,55117,23400,8871,6309,387338,342538,2936,79937,26146,197258,5284,54461,84148,114879,93100,4507,10690,29899,1033,2620,7105,2717,27434,10744,23191,161497,5796,10902,2560,55170,55832,54962,353299,886,8894,29893,5198,6547,11099,6285,10248,29765,51808,54704,50831,64127,146330,7296,205,90313,23478,51807,7318,28988,55509,2189,27198,79664,4199,29909,126328,5651,79654,55094,6872,11018,10586,3714,51450,81609,58504,128434,7178,51406,55554,54808,6861,1607,3384,11173,4536,8774,340554,59336,149461,55289,400629,57619,404037,7531,84446,9376,57047,2815,143279,11273,340348,406,51754,4602,51606,6832,8787,27133,8407,29763,3145,7732,7020,152,205428,252995,387,7484,57176,5919,2242,57477,220134,57152,387837,23271,9039,5664,3780,10391,124460,26190,10163,8498,6195,4753,26027,8823,80179,140707,54850,123688,949,387597,23287,4049,8726,79109,84444,9277,386724,585,339855,1396,7270,129563,283987,79735,121599,81,83733,283209,26292,51201,84937,116835,8406,7805,127343,115106,91653,81619,1046,117154,56269,58493,11014,9248,26263,10314,3177,23473,10181,4091,55799,7371,9793,1652,5162,79838,229,2317,50508,196527,6405,3814,55437,7036,80139,23199,117854,23007,55014,23382,4745,115019,203523,53833,252983,64236,9014,7074,3707,6119,51678,55167,2965,10962,2258,57050,79142,2120,23677,1457,9320,94032,1490,118429,4176,7818,140612,57646,4435,57609,90693,6590,83732,147495,25980,4664,478,161357,7069,55004,10013,115111,9761,23339,551,7728,9801,27129,256435,1420,10734,219770,10874,1138,5529,254263,4145,147968,841,9622,3017,11309,7016,9360,1069,93643,1545,140710,3146,10426,4324,4520,8909,7597,22802,64795,10324,54972,4973,10542,91612,1608,56849,6242,1793,4744,3227,114882,7498,57167,5887,9185,284217,8718,122809,11283,2519,57106,7512,196,55577,84935,267,2245,10058,245806,151473,80341,201266,2012
